name,year,selling_price,km_driven,mileage,engine,max_power,torque,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
Honda Brio S MT,2014,290000,0.025418393734092055,0.4619047619047618,0.19261744966442954,0.1470588235294118,109.0,5,False,False,True,True,False,True,False,True,False,False
Maruti Wagon R LXI CNG,2016,360000,0.021181924170583986,0.6333333333333333,0.12550335570469798,0.06906318082788672,77.0,5,False,False,False,True,False,True,False,False,False,False
Maruti Swift Dzire VXI,2017,550000,0.021181924170583986,0.49642857142857144,0.19228187919463088,0.13709150326797387,115.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai i20 Sportz 1.2,2013,375000,0.02965486329760012,0.44047619047619047,0.19228187919463088,0.13630174291938996,113.7,5,False,False,True,True,False,True,False,False,False,False
Maruti Wagon R AMT VXI,2018,420000,0.014827219825321886,0.48833333333333334,0.12550335570469798,0.0931372549019608,90.0,5,False,False,True,True,False,False,False,False,False,False
Maruti Swift Dzire VXI 1.2,2017,550000,0.008472515480059785,0.505,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Alto 800 LXI,2018,270000,0.008472515480059785,0.588095238095238,0.057718120805369116,0.0394880174291939,69.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Swift Dzire AMT VXI BS IV,2018,700000,0.0033040226125799423,0.5238095238095237,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,True,False,False,False,False,False,False
Maruti Swift VXI Optional,2017,500000,0.008472515480059785,0.48571428571428565,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,True,False,True,False,False,False,False
Tata Hexa XE,2019,1250000,0.006354280698305751,0.41904761904761906,0.5218120805369127,0.313562091503268,320.0,7,True,False,False,True,False,True,False,False,False,False
Hyundai i20 Magna,2013,320000,0.013292346902462913,0.44047619047619047,0.19228187919463088,0.13630174291938996,113.7,5,False,False,True,True,False,True,False,True,False,False
Maruti Swift Dzire VDI,2018,700000,0.021181924170583986,0.6761904761904761,0.2093959731543624,0.11225490196078432,190.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Wagon R VXI BS IV,2015,290000,0.025418393734092055,0.48833333333333334,0.12550335570469798,0.09324618736383446,90.0,5,False,False,True,True,False,True,False,False,False,False
Toyota Corolla Altis 1.8 VL AT,2012,550000,0.04236427198812433,0.3459523809523809,0.39261744966442946,0.286764705882353,173.0,5,False,False,True,True,False,False,False,False,False,False
Honda Brio S MT,2012,265000,0.025418393734092055,0.4619047619047618,0.19261744966442954,0.1470588235294118,109.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Baleno Alpha Automatic,2018,830000,0.0021178111347976833,0.5095238095238095,0.19228187919463088,0.1369825708061002,115.0,5,False,False,True,True,False,False,False,False,False,False
Tata Safari Storme EX,2017,800000,0.025418393734092055,0.3357142857142857,0.5218120805369127,0.313562091503268,320.0,7,True,False,False,True,False,True,False,False,False,False
Maruti Alto LXi,2011,160000,0.010590750261813818,0.469047619047619,0.057718120805369116,0.036764705882352935,62.0,5,False,False,True,True,False,True,False,True,False,False
Renault KWID RXT,2018,335000,0.012708985043567853,0.5992857142857143,0.05872483221476513,0.05582788671023965,72.0,5,False,False,True,True,False,True,False,False,False,False
Datsun GO T BSIV,2017,329000,0.033891332861108195,0.4911904761904761,0.19261744966442954,0.0931372549019608,104.0,5,False,False,True,True,False,True,False,True,False,False
Maruti Vitara Brezza VDi Option,2017,775000,0.03177309807935416,0.5785714285714285,0.2093959731543624,0.1516884531590414,200.0,5,True,False,False,True,False,True,False,False,False,False
Hyundai Xcent 1.2 VTVT SX,2020,524000,0.013556278956269466,0.4795238095238095,0.19228187919463088,0.13360566448801747,113.75,5,False,False,True,True,False,True,False,False,False,False
Maruti Alto 800 LXI,2015,245000,0.01694545460707592,0.5414285714285714,0.057718120805369116,0.0394880174291939,69.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai i20 1.2 Sportz,2012,275000,0.03939874329366868,0.40476190476190477,0.19228187919463088,0.12854030501089325,11.4,5,False,False,True,True,False,True,False,True,False,False
Tata Zest Revotron 1.2 XT,2018,520000,0.025418393734092055,0.41833333333333333,0.19093959731543622,0.15223311546840962,140.0,5,False,False,True,True,False,True,False,False,False,False
Nissan Sunny XL,2014,550000,0.015674513738023498,0.4035714285714285,0.2932885906040268,0.17674291938997827,134.0,5,False,False,True,True,False,True,False,False,False,False
Ford EcoSport 1.5 Petrol Titanium Plus BSIV,2018,910000,0.006354280698305751,0.40476190476190477,0.2929530201342282,0.24117647058823533,150.0,5,False,False,True,True,False,True,False,False,False,False
Nissan Micra Active XV S,2015,300000,0.033891332861108195,0.464047619047619,0.19261744966442954,0.09324618736383446,104.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Wagon R LXI Optional,2016,350000,0.0593101502421566,0.48833333333333334,0.12550335570469798,0.09324618736383446,90.0,5,False,False,True,True,False,True,False,False,False,False
Mahindra Ssangyong Rexton RX5,2013,900000,0.02965486329760012,0.30547619047619046,0.6953020134228187,0.3518518518518519,340.0,7,True,False,False,True,False,True,False,False,False,False
Mahindra Quanto C8,2013,300000,0.05083721111514047,0.40976190476190477,0.2916107382550335,0.18300653594771243,240.0,7,True,False,False,True,False,True,False,True,False,False
Maruti Ritz LDi,2010,250000,0.046600741551632394,0.5023809523809524,0.2093959731543624,0.11192810457516343,190.0,5,True,False,False,True,False,True,False,True,False,False
Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2017,1100000,0.015674513738023498,0.4683333333333333,0.3214765100671141,0.2543572984749456,259.9,5,True,False,False,True,False,True,False,False,False,False
Renault KWID RXT,2016,270000,0.018640042432479145,0.5992857142857143,0.05872483221476513,0.05582788671023965,72.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Ertiga VDI,2015,640000,0.033891332861108195,0.4945238095238095,0.2093959731543624,0.15239651416122008,200.0,7,True,False,False,True,False,True,False,False,False,False
Mahindra XUV500 W4,2015,650000,0.0529554458968945,0.35952380952380947,0.5218120805369127,0.2919389978213508,330.0,7,True,False,False,True,False,True,False,False,False,False
Maruti Eeco 5 Seater AC BSIV,2017,409999,0.005718810263779541,0.3659523809523809,0.19194630872483223,0.10947712418300655,101.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai Santro Xing GLS,2011,165000,0.03177309807935416,0.4266666666666667,0.15503355704697988,0.0797930283224401,96.1,5,False,False,True,True,False,True,False,False,False,False
Hyundai Accent GLE,2007,80000,0.05083721111514047,0.3142857142857142,0.2922818791946309,0.16666666666666669,12.5,5,False,False,True,True,False,True,False,True,False,False
Mahindra XUV500 W8 2WD,2012,535000,0.05083721111514047,0.35952380952380947,0.5218120805369127,0.2919389978213508,330.0,7,True,False,False,True,False,True,False,False,False,False
Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,700000,0.02965486329760012,0.3092857142857143,0.6275167785234899,0.18455882352941178,200.0,7,True,False,False,True,False,True,False,False,False,False
Maruti Swift Dzire VDI,2013,550000,0.02965486329760012,0.557142857142857,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,False,False,False
Honda Amaze S CVT Petrol BSIV,2019,680000,0.006354280698305751,0.45238095238095233,0.1929530201342282,0.15239651416122008,110.0,5,False,False,True,True,False,False,False,False,False,False
Hyundai i10 Sportz 1.2,2009,200000,0.022452865039636408,0.4847619047619047,0.19228187919463088,0.12554466230936823,111.8,5,False,False,True,True,False,True,False,True,False,False
Maruti Swift Dzire VDI,2014,500000,0.05083721111514047,0.557142857142857,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,True,False,False
Maruti Ertiga SHVS ZDI Plus,2016,1000000,0.02965486329760012,0.5838095238095238,0.2093959731543624,0.1516884531590414,200.0,7,True,False,False,True,False,True,False,False,False,False
Hyundai Getz 1.3 GVS,2008,110000,0.05083721111514047,0.33809523809523806,0.24060402684563756,0.13643790849673204,11.8,5,False,False,True,True,False,True,False,True,False,False
Hyundai i20 1.2 Magna,2012,320000,0.04236427198812433,0.44047619047619047,0.19228187919463088,0.12854030501089325,11.4,5,False,False,True,True,False,True,False,True,False,False
Maruti Swift LXI Optional-O,2015,350000,0.04236427198812433,0.48571428571428565,0.19228187919463088,0.13700980392156864,113.0,5,False,False,True,True,False,True,False,False,False,False
Tata Indica Vista TDI LS,2013,170000,0.06884220676004975,0.4619047619047618,0.2620805369127517,0.10130718954248367,135.4,5,True,False,False,True,False,True,False,False,False,False
Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,800000,0.016521807650725112,0.5366666666666666,0.25906040268456376,0.15231481481481485,219.7,5,True,False,False,True,False,True,False,False,False,False
Maruti Ignis 1.3 Alpha,2017,500000,0.03177309807935416,0.638095238095238,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,False,False,False
Mahindra Marazzo M6 8Str,2019,1300000,0.01694545460707592,0.4119047619047619,0.2929530201342282,0.24019607843137258,300.0,8,True,False,False,True,False,True,False,False,False,False
Hyundai Verna 1.6 CRDI,2013,530000,0.03918691981549328,0.5314285714285714,0.3214765100671141,0.25462962962962965,259.9,5,True,False,False,True,False,True,False,False,False,False
Maruti Swift Dzire VDI,2012,360000,0.06693579545647112,0.557142857142857,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Swift Dzire LDi,2012,310000,0.05083721111514047,0.4595238095238095,0.2093959731543624,0.11192810457516343,190.0,5,True,False,False,True,False,True,False,False,False,False
Honda City i DTEC V,2015,725000,0.021181924170583986,0.6190476190476191,0.2932885906040268,0.17919389978213512,200.0,5,True,False,False,True,False,True,False,True,False,False
Maruti Swift Dzire ZDi,2012,340000,0.046600741551632394,0.4595238095238095,0.2093959731543624,0.11192810457516343,190.0,5,True,False,False,True,False,True,False,False,False,False
Hyundai Xcent 1.2 CRDi E,2017,550000,0.0008468702657452627,0.6047619047619047,0.18859060402684566,0.11211873638344229,190.25,5,True,False,False,True,False,True,False,True,False,False
Toyota Fortuner 3.0 Diesel,2011,1150000,0.07667967545253968,0.2738095238095238,0.7912751677852348,0.3763616557734205,343.0,7,True,False,False,True,False,True,False,True,False,False
Tata Tiago 1.05 Revotorq XZ,2016,380000,0.02965486329760012,0.6495238095238095,0.1419463087248322,0.09858387799564271,140.0,5,True,False,False,True,False,True,False,False,False,False
Nissan Sunny XL AT Special Edition,2013,350000,0.03812780242461626,0.4278571428571428,0.2932885906040268,0.18191721132897604,134.0,5,False,False,True,True,False,False,False,True,False,False
Hyundai Elite i20 Magna Plus BSIV,2019,610000,0.0008468702657452627,0.4428571428571429,0.19228187919463088,0.13360566448801747,117.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Swift Dzire VXI,2015,525000,0.008472515480059785,0.49642857142857144,0.19228187919463088,0.13709150326797387,115.0,5,False,False,True,True,False,True,False,False,False,False
Toyota Innova 2.5 GX 7 STR,2011,480000,0.05083721111514047,0.3047619047619048,0.6275167785234899,0.18845315904139437,20.4,7,True,False,False,True,False,True,False,False,False,False
Mahindra Thar CRDe,2017,780000,0.014827219825321886,0.39404761904761904,0.6288590604026845,0.19662309368191727,247.0,6,True,False,False,True,False,True,False,False,False,False
Maruti Swift 1.2 DLX (Only Delhi),2014,375000,0.033891332861108195,0.48571428571428565,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,True,False,True,False,False,False,False
Datsun GO D Petrol,2019,300000,0.01694545460707592,0.45285714285714285,0.19261744966442954,0.09327342047930283,104.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai i20 Asta 1.4 CRDi,2015,500000,0.02965486329760012,0.5366666666666666,0.25906040268456376,0.15231481481481485,219.7,5,True,False,False,True,False,True,True,False,False,False
Mahindra Scorpio LX,2011,404000,0.05183617063821567,0.2869047619047619,0.5218120805369127,0.23747276688453162,290.0,9,True,False,False,True,False,True,False,False,False,False
Tata Sumo Gold EX BSIII,2015,500000,0.03177309807935416,0.33499999999999996,0.7825503355704697,0.09861111111111114,223.0,7,True,False,False,True,False,True,False,False,False,False
Tata Tiago Wizz 1.05 Revotorq,2017,350000,0.05083721111514047,0.6495238095238095,0.1419463087248322,0.09858387799564271,140.0,5,True,False,False,True,False,True,False,False,False,False
Tata Zest Revotron 1.2 XT,2015,380000,0.01694545460707592,0.41833333333333333,0.19093959731543622,0.15223311546840962,140.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai Accent GLE,2008,114999,0.040330766597640455,0.3142857142857142,0.2922818791946309,0.16666666666666669,12.5,5,False,False,True,True,False,True,False,False,False,True
Honda Brio Exclusive Edition,2014,335000,0.01399390626217985,0.4619047619047618,0.19261744966442954,0.1470588235294118,109.0,5,False,False,True,False,False,True,False,False,False,False
Hyundai Grand i10 AT Asta,2015,465000,0.026716024361394575,0.44999999999999996,0.19228187919463088,0.1339869281045752,114.0,5,False,False,True,False,False,False,False,False,False,False
Tata Manza Club Class Quadrajet90 LX,2012,290000,0.025418393734092055,0.5004761904761904,0.2093959731543624,0.15239651416122008,200.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Alto LX,2005,110000,0.019063689388829953,0.469047619047619,0.057718120805369116,0.036764705882352935,62.0,5,False,False,True,True,False,True,False,True,False,False
Tata New Safari DICOR 2.2 EX 4x2,2011,450000,0.033891332861108195,0.2754761904761905,0.5218120805369127,0.286764705882353,320.0,7,True,False,False,True,False,True,False,False,False,True
Mahindra Bolero SLE,2009,400000,0.0720195589326808,0.32380952380952377,0.6372483221476509,0.08224400871459696,180.0,7,True,False,False,True,False,True,False,True,False,False
Maruti Omni E MPI STD BS IV,2016,220000,0.014827219825321886,0.4,0.057718120805369116,0.0038126361655773655,59.0,8,False,False,True,True,False,True,False,False,False,False
Hyundai Grand i10 Sportz,2017,450000,0.014827219825321886,0.44999999999999996,0.19228187919463088,0.1339869281045752,114.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai Grand i10 Sportz,2017,450000,0.014827219825321886,0.44999999999999996,0.19228187919463088,0.1339869281045752,114.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai i10 Sportz AT,2013,290000,0.021181924170583986,0.4035714285714285,0.19228187919463088,0.12554466230936823,111.8,5,False,False,True,True,False,False,False,False,False,False
Maruti Swift VXI Deca,2016,520000,0.008472515480059785,0.48571428571428565,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai i10 Sportz AT,2011,265000,0.008472515480059785,0.4035714285714285,0.19228187919463088,0.12554466230936823,111.8,5,False,False,True,True,False,False,False,False,False,False
